,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
7339,567632b6b7ae8ce7297affcd7ff42c95,"is so careful, i cant move",0.0,0.321,0.679,0.2247,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/15/09 01:31 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7340,567632b6b7ae8ce7297affcd7ff42c95,"great weekend filled with tailgating, wine trails, and lots of laughs!",0.0,0.458,0.542,0.8221,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/12/09 03:44 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7341,567632b6b7ae8ce7297affcd7ff42c95,is bored in her own home... come and save me,0.158,0.241,0.602,0.2732,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,08/30/09 12:42 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7342,567632b6b7ae8ce7297affcd7ff42c95,is watching obama represent Chicago2016... fingers crossed for tomm afternoon!,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/02/09 07:28 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7343,567632b6b7ae8ce7297affcd7ff42c95,tryed to buy a car at LISTED price and still couldnt... i dont understand the car industry,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/28/09 01:29 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7344,567632b6b7ae8ce7297affcd7ff42c95,have to admit... zombieland was pretty good,0.0,0.55,0.45,0.7269,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/05/09 05:45 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7345,567632b6b7ae8ce7297affcd7ff42c95,"just bought her first car, 2006 mazda3 only 15000 miles!!! kinda worrying that somehow somethings just gonna fall off of it, great price for a car that someone oviously never drove.",0.06,0.142,0.798,0.5952,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/29/09 09:49 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7346,567632b6b7ae8ce7297affcd7ff42c95,what are other sites to look for a job (other than the obvious monster and careerbuilder)........????,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/24/09 09:24 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7347,567632b6b7ae8ce7297affcd7ff42c95,anyone have my gray wool coat? or remember the last time you saw it last night.... opps,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/26/09 07:34 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7348,567632b6b7ae8ce7297affcd7ff42c95,loving the drunk messages i got tonight! hilerious.. love my friends,0.121,0.578,0.302,0.8777,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,10/03/09 08:33 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7349,567632b6b7ae8ce7297affcd7ff42c95,i have 8 invites to give out to Google Wave. write your email if your interested in being part of the first to get accounts!,0.0,0.12,0.88,0.4574,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,12/03/09 09:01 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7350,567632b6b7ae8ce7297affcd7ff42c95,left her purse on the train yesterday and it was given to the lost and found!! makes me still belive in the goodness of people.,0.08,0.124,0.796,0.3147,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,12/05/09 01:18 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7351,567632b6b7ae8ce7297affcd7ff42c95,would love a rainbow race right now! :(,0.234,0.362,0.403,0.3802,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/08/09 03:37 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7352,567632b6b7ae8ce7297affcd7ff42c95,can see the strike at u of i on the quad cam... first good use of this thing,0.082,0.158,0.761,0.34,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/17/09 05:25 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7353,567632b6b7ae8ce7297affcd7ff42c95,U of I or Bust! call me if your in chambana please :),0.0,0.383,0.617,0.68,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/04/09 10:26 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7354,567632b6b7ae8ce7297affcd7ff42c95,i am uneligible for car insurance bc of the other people i live with... great,0.0,0.255,0.745,0.6249,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/16/09 09:55 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7355,567632b6b7ae8ce7297affcd7ff42c95,has a farmers tan,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,06/21/09 01:05 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7356,567632b6b7ae8ce7297affcd7ff42c95,went into the shower with my new watch..oops,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,12/22/09 08:52 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7357,567632b6b7ae8ce7297affcd7ff42c95,is excited for the best holiday of the year... Dranksgiving at the Dupage Inn. call to join the festivus,0.0,0.434,0.566,0.8885,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,11/26/09 12:29 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7358,567632b6b7ae8ce7297affcd7ff42c95,ballydoyles trivia tonight? call if your in!,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,12/01/09 11:46 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7359,567632b6b7ae8ce7297affcd7ff42c95,finds it funny that the rule of the road change to survival in the snow storm,0.0,0.162,0.838,0.4404,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,01/08/10 09:22 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7360,567632b6b7ae8ce7297affcd7ff42c95,is wondering whats happening for the weekend,0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,01/08/10 03:58 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7361,567632b6b7ae8ce7297affcd7ff42c95,"ballydoyle trivia tonight at 9 ish, call if your interested!",0.0,0.272,0.728,0.4574,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,01/12/10 08:29 PM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7362,567632b6b7ae8ce7297affcd7ff42c95,It's WAYBACK WEEK! Everyone change your profile pic to a throwback picture of yourself when you were young!! Let's have fun and get everyone to do it. Copy and paste this to your status!,0.0,0.123,0.877,0.6671,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,01/14/10 12:42 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7363,567632b6b7ae8ce7297affcd7ff42c95,being sick is terrible,0.762,0.0,0.238,-0.7506,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,01/06/10 07:33 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7364,567632b6b7ae8ce7297affcd7ff42c95,heading to the Paign for tomm night... better be ready,0.0,0.403,0.597,0.6597,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,01/23/10 12:27 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7365,567632b6b7ae8ce7297affcd7ff42c95,"""beer bong for my lady?"" what gentleman are on the wisconsin river",0.0,0.0,1.0,0.0,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,08/24/09 01:19 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7366,567632b6b7ae8ce7297affcd7ff42c95,"You want to play house you got to have a job. You want to play nice house, very sweet house, you got to have a job you don't like.",0.059,0.379,0.562,0.8549,4.5,4.0,4.0,2.0,2.25,y,y,y,n,n,02/14/10 07:01 AM,845.0,350408.0,98.5,0.01,353642.0,0.5,0.05
7367,72265a88c1d9956ea6c7b49aa6e54220,"beach, beach, beach!!!!!! :]",0.0,0.593,0.407,0.6562,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,07/09/09 06:18 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7368,72265a88c1d9956ea6c7b49aa6e54220,:]],0.0,0.0,1.0,0.0,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,06/30/09 12:29 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7369,72265a88c1d9956ea6c7b49aa6e54220,"aawww, i feel like shit.//",0.0,0.455,0.545,0.3612,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,07/13/09 04:30 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7370,72265a88c1d9956ea6c7b49aa6e54220,ahhh work is sooo slowww:[[[,0.0,0.0,1.0,0.0,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,07/23/09 01:52 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7371,72265a88c1d9956ea6c7b49aa6e54220,"haha, poor richie, richie, richie:]",0.341,0.33,0.33,-0.0258,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,07/03/09 08:31 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7372,72265a88c1d9956ea6c7b49aa6e54220,":] ahhh, love it",0.0,0.787,0.213,0.8126,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,08/23/09 03:04 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7373,72265a88c1d9956ea6c7b49aa6e54220,workk sucks:[,0.0,0.0,1.0,0.0,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,07/26/09 02:58 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7374,72265a88c1d9956ea6c7b49aa6e54220,let's just fucking rage and hit her in her face! HRA%#(HS,0.295,0.0,0.705,-0.6352,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/02/09 08:56 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7375,72265a88c1d9956ea6c7b49aa6e54220,what a good day! ahh i'm so excited:],0.0,0.347,0.653,0.4926,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/06/09 01:35 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7376,72265a88c1d9956ea6c7b49aa6e54220,another double shitf! oh joyyy:] can it just be 1am already?,0.0,0.0,1.0,0.0,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/10/09 05:30 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7377,72265a88c1d9956ea6c7b49aa6e54220,is not a paitent person and finds this super annoying.,0.188,0.323,0.489,0.4451,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/13/09 02:46 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7378,72265a88c1d9956ea6c7b49aa6e54220,everythign but the rain :D,0.0,0.581,0.419,0.7615,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/14/09 05:13 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7379,72265a88c1d9956ea6c7b49aa6e54220,"""don't trip, know i'll always be by your side. keep your chin up and smile. stay positive, it is what it is..oh my oh my, look on the bright side""",0.0,0.25,0.75,0.8402,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/23/09 06:28 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7380,72265a88c1d9956ea6c7b49aa6e54220,canteen grill then lazy dog cafe then maybe ucla? idk see you tonight bradley!!! :]],0.269,0.0,0.731,-0.5826,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/09/09 05:18 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7381,72265a88c1d9956ea6c7b49aa6e54220,HAPPPY HALLOWEEN!!!!!!!! time to celebrate,0.0,0.549,0.451,0.7067,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/31/09 05:03 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7382,72265a88c1d9956ea6c7b49aa6e54220,canteen then lazy dog then samba universal!!! :] go! go! go! go!,0.148,0.259,0.593,0.4344,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,11/04/09 07:33 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7383,72265a88c1d9956ea6c7b49aa6e54220,come visit me at work i'm sooo bored! ://,0.23,0.0,0.77,-0.3382,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,10/16/09 08:21 PM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7384,72265a88c1d9956ea6c7b49aa6e54220,"party's off guys,lake show and unborn",0.0,0.0,1.0,0.0,4.15,2.25,4.3,3.65,4.65,y,n,y,y,y,12/02/09 02:37 AM,714.0,249452.0,98.28,0.01,251861.0,0.5,0.05
7385,374035e42f4b691c2b9c7b915ef1aeae,soooo busy at work!!!!,0.0,0.0,1.0,0.0,3.25,3.0,3.5,4.5,4.25,n,y,n,y,y,06/30/09 07:30 PM,549.0,141358.0,94.32,0.02,146775.0,0.49,0.18
7386,374035e42f4b691c2b9c7b915ef1aeae,what a day...home sweet home!,0.0,0.523,0.477,0.5093,3.25,3.0,3.5,4.5,4.25,n,y,n,y,y,07/23/09 12:15 AM,549.0,141358.0,94.32,0.02,146775.0,0.49,0.18
7387,374035e42f4b691c2b9c7b915ef1aeae,the busy day continues... ;-),0.0,0.333,0.667,0.25,3.25,3.0,3.5,4.5,4.25,n,y,n,y,y,07/01/09 06:56 PM,549.0,141358.0,94.32,0.02,146775.0,0.49,0.18
7388,374035e42f4b691c2b9c7b915ef1aeae,at Great America with over 100 kids......the madness?!?!??!,0.0,0.459,0.541,0.7867,3.25,3.0,3.5,4.5,4.25,n,y,n,y,y,08/25/09 11:58 AM,549.0,141358.0,94.32,0.02,146775.0,0.49,0.18
7389,ad30ce6078fd6ea54abca85610fba76f,going to flordia tomorrow!!,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,07/10/09 02:41 AM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7390,ad30ce6078fd6ea54abca85610fba76f,On Vacation in Flordia For week!!,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,07/12/09 07:13 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7391,ad30ce6078fd6ea54abca85610fba76f,rotc,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,07/25/09 10:54 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7392,ad30ce6078fd6ea54abca85610fba76f,Schools coming so soon!,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/04/09 02:36 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7393,ad30ce6078fd6ea54abca85610fba76f,ROTC Camp,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,07/25/09 10:54 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7394,ad30ce6078fd6ea54abca85610fba76f,have to fin my homework,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/16/09 11:26 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7395,ad30ce6078fd6ea54abca85610fba76f,it my birthday today !! I'm finally 14!!,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/11/09 09:11 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7396,ad30ce6078fd6ea54abca85610fba76f,first day of high school!!,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/10/09 07:36 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7397,ad30ce6078fd6ea54abca85610fba76f,everyone come to the everyone come to the Chick-Fil-A on highway 29(by screenplay) !!!!and come to the car wash!!!!!!:):):):) our JROTC program is having a carwash come and get you car washed.,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/22/09 12:51 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7398,ad30ce6078fd6ea54abca85610fba76f,Orienteering  today,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/24/09 11:42 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7399,ad30ce6078fd6ea54abca85610fba76f,back  from the car wash it was tiring!!,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,08/22/09 05:04 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7400,ad30ce6078fd6ea54abca85610fba76f,i hate christmas music,0.649,0.0,0.351,-0.5719,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,12/25/09 02:28 AM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7401,ad30ce6078fd6ea54abca85610fba76f,Going to YEC with my church on monday,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,12/27/09 04:32 AM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7402,ad30ce6078fd6ea54abca85610fba76f,finally got back from my trip,0.0,0.0,1.0,0.0,2.45,3.25,2.5,3.3,4.2,n,y,n,n,y,01/23/10 10:59 PM,1560.0,1200910.0,98.88,0.0,1213740.0,0.5,0.0
7403,13eda4b130aec87b280692cd68e3cabd,how do you play poker?!,0.0,0.402,0.598,0.4003,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,06/16/09 06:22 AM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7404,13eda4b130aec87b280692cd68e3cabd,hahhhahaha,0.0,0.0,1.0,0.0,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,07/09/09 10:56 AM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7405,13eda4b130aec87b280692cd68e3cabd,chicka boom boom,0.0,0.0,1.0,0.0,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,07/24/09 07:05 AM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7406,13eda4b130aec87b280692cd68e3cabd,I need to find something meaningful to do,0.0,0.277,0.723,0.3182,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,01/14/10 02:41 AM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7407,13eda4b130aec87b280692cd68e3cabd,"hello ochem, please love me",0.0,0.684,0.316,0.7579,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,12/10/09 11:49 PM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7408,13eda4b130aec87b280692cd68e3cabd,hrmm,0.0,0.0,1.0,0.0,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,12/23/09 07:31 AM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7409,13eda4b130aec87b280692cd68e3cabd,wee xmas!,0.0,0.0,1.0,0.0,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,12/25/09 08:05 AM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7410,13eda4b130aec87b280692cd68e3cabd,i want to sniff yur armpits!!! =o),0.0,0.303,0.697,0.2905,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,12/18/09 09:09 PM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7411,13eda4b130aec87b280692cd68e3cabd,what school week is this?,0.0,0.0,1.0,0.0,3.75,2.25,4.5,3.75,4.25,y,n,y,y,y,02/05/10 09:33 PM,278.0,36276.0,94.9,0.03,37357.0,0.49,0.16
7412,0ea88660e23db79e2a3c897a5490d0df,"is wondering how many people know that the United States' Independence Day is actually the day that they published the Declaration of Independence, not the day they signed it into law.",0.0,0.085,0.915,0.4215,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,07/04/09 02:28 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7413,0ea88660e23db79e2a3c897a5490d0df,"wishes that someone would ask her what she wanted to do for once, instead of having everyone just tell her what they want her to do. : //",0.0,0.104,0.896,0.2263,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,08/02/09 03:04 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7414,0ea88660e23db79e2a3c897a5490d0df,is hoping this week will be better than the last.,0.0,0.416,0.584,0.6908,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,07/06/09 09:36 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7415,0ea88660e23db79e2a3c897a5490d0df,I seriously wonder why her body decides now of all times to get sick.,0.312,0.0,0.688,-0.6124,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,09/10/09 09:23 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7416,0ea88660e23db79e2a3c897a5490d0df,is excited for the long weekend and the first football game of the season! Go State!!,0.0,0.179,0.821,0.5067,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,09/05/09 12:05 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7417,0ea88660e23db79e2a3c897a5490d0df,is glad the week is pretty much half over.,0.0,0.47,0.53,0.7351,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,09/16/09 10:11 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7418,0ea88660e23db79e2a3c897a5490d0df,"""Only two things are infinite, the universe and human stupidity, and I'm not sure about the former."" -Einstein",0.233,0.0,0.767,-0.5943,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,09/11/09 09:40 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7419,0ea88660e23db79e2a3c897a5490d0df,it will be a long week....,0.0,0.0,1.0,0.0,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,09/29/09 02:00 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7420,0ea88660e23db79e2a3c897a5490d0df,"R.I.P. *PROPNAME*, you will be missed...",0.0,0.0,1.0,0.0,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,10/19/09 11:09 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7421,0ea88660e23db79e2a3c897a5490d0df,is excited! I just bought tickets for the Izzone Reunion game.... going back to relive the good ol' days!,0.0,0.269,0.731,0.7081,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,11/16/09 10:18 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7422,0ea88660e23db79e2a3c897a5490d0df,cannot express how glad she is that it is finally friday.,0.199,0.0,0.801,-0.357,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,10/09/09 10:08 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7423,0ea88660e23db79e2a3c897a5490d0df,"""MSU caught a wolverine. They hit it with a shovel and painted it GREEN!"" Lol!",0.0,0.22,0.78,0.5242,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,10/04/09 03:26 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7424,0ea88660e23db79e2a3c897a5490d0df,Whats with all this white stuff??,0.0,0.0,1.0,0.0,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,12/04/09 11:17 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7425,0ea88660e23db79e2a3c897a5490d0df,"needs to just calm down, take things one step at a time and remember that its her life and nobody else's.",0.0,0.108,0.892,0.3182,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,08/04/09 09:40 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7426,0ea88660e23db79e2a3c897a5490d0df,"""I think we should give our new logo to U of M, it should probably be able to coach their football team better than RichRod."" LOL... seriously",0.059,0.101,0.839,0.296,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,01/26/10 01:08 AM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7427,0ea88660e23db79e2a3c897a5490d0df,"Going off to kick my own ass at the gym once more.... For better or worse, this type of masochism is highly addictive",0.296,0.093,0.611,-0.743,4.25,2.0,3.25,4.75,3.5,y,n,n,y,n,02/01/10 11:02 PM,298.0,41492.8,94.4,0.03,42968.0,0.49,0.14
7428,f52fecbb0d9b299c889087accdf4cc50,I'm a facebook noob...,0.0,0.0,1.0,0.0,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,06/17/09 03:09 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7429,f52fecbb0d9b299c889087accdf4cc50,Has a fever of 102 :(,0.42,0.0,0.58,-0.4404,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,06/28/09 01:24 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7430,f52fecbb0d9b299c889087accdf4cc50,is going crazy from editing CSS files.,0.286,0.0,0.714,-0.34,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,08/26/09 08:44 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7431,f52fecbb0d9b299c889087accdf4cc50,"Aion, I think that might be my next MMO addiction...",0.0,0.0,1.0,0.0,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,08/27/09 04:38 AM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7432,f52fecbb0d9b299c889087accdf4cc50,"If you can teach your parents computers, you can teach anyone.",0.0,0.0,1.0,0.0,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,10/06/09 03:11 AM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7433,f52fecbb0d9b299c889087accdf4cc50,Whats the point in re-directing downloads?,0.0,0.0,1.0,0.0,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,09/03/09 02:09 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7434,f52fecbb0d9b299c889087accdf4cc50,"So much work, so little time...",0.0,0.0,1.0,0.0,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,10/11/09 06:38 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7435,f52fecbb0d9b299c889087accdf4cc50,Why does firefox crash at the most important times?!,0.248,0.173,0.579,-0.2261,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,12/02/09 06:06 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7436,f52fecbb0d9b299c889087accdf4cc50,"Owl City - electronica, pop, alternative.  What a great combination. Plus, their album is actually good unlike half the songs on the radio.",0.0,0.269,0.731,0.7906,4.15,2.0,3.75,4.1,3.95,y,n,y,y,y,12/09/09 07:01 PM,298.0,42048.1,95.66,0.03,43144.0,0.49,0.12
7437,1d6d222bd3fb4c0af35466042cb82d78,Michael Jackson is dead! What is the world coming too!,0.352,0.0,0.648,-0.7081,1.95,2.4,3.8,2.8,2.7,n,n,y,n,n,06/25/09 10:46 PM,686.0,223635.0,95.46,0.02,230361.0,0.49,0.16
7438,1d6d222bd3fb4c0af35466042cb82d78,is wondering if she is a bad mom since her kids are still up watching TV?,0.2,0.0,0.8,-0.5423,1.95,2.4,3.8,2.8,2.7,n,n,y,n,n,07/09/09 06:09 AM,686.0,223635.0,95.46,0.02,230361.0,0.49,0.16
7439,1d6d222bd3fb4c0af35466042cb82d78,"""This may be a dumb question to some, but is Jesus our Heavenly Brother or Heavenly Father?""",0.082,0.421,0.497,0.8968,1.95,2.4,3.8,2.8,2.7,n,n,y,n,n,08/10/09 05:05 PM,686.0,223635.0,95.46,0.02,230361.0,0.49,0.16
